match_id,match_seq_num,radiant_win,start_time,duration,avg_mmr,num_mmr,lobby_type,game_mode,avg_rank_tier,num_rank_tier,cluster,radiant_team,dire_team
5440171201,4559265520,TRUE,5/28/2020 13:15,867,3744,1,0,22,48,3,236,"79,1,36,76,85","49,90,99,25,9"
5440170819,4559263679,FALSE,5/28/2020 13:14,673,1290,1,0,4,21,5,183,"32,113,67,19,92","76,102,5,41,11"
5440170305,4559280643,FALSE,5/28/2020 13:14,1423,,,7,22,21,3,186,"48,53,35,25,14","93,21,71,44,22"
5440170112,4559282022,TRUE,5/28/2020 13:14,1470,2594,1,7,22,15,4,191,"114,42,8,57,47","19,108,81,101,36"
5440170111,4559271356,TRUE,5/28/2020 13:14,805,4047,1,7,22,54,5,151,"46,5,84,104,48","11,129,51,8,30"
5440169906,4559267536,TRUE,5/28/2020 13:14,1017,3603,3,0,3,52,7,171,"92,78,2,26,113","23,98,1,111,82"
5440169603,4559277162,TRUE,5/28/2020 13:14,1307,4444,5,7,3,68,8,227,"67,40,13,96,30","128,93,74,35,126"
5440169407,4559279959,FALSE,5/28/2020 13:14,1473,7164,5,7,3,80,9,236,"11,70,120,102,86","58,4,40,20,47"
5440169106,4559258867,TRUE,5/28/2020 13:14,665,4226,5,7,22,70,7,135,"45,12,36,5,19","69,10,35,30,73"
5440168706,4559263563,TRUE,5/28/2020 13:13,922,,,0,22,53,4,161,"81,121,89,22,68","126,107,74,105,91"
5440168503,4559271437,FALSE,5/28/2020 13:13,1129,3954,4,7,22,80,5,133,"93,34,23,86,30","38,39,56,64,41"
5440166609,4559278524,FALSE,5/28/2020 13:12,1451,2327,3,7,22,33,7,182,"31,25,6,1,19","37,99,109,14,39"
5440166513,4559276600,TRUE,5/28/2020 13:12,1349,1742,1,7,22,34,5,151,"95,84,14,23,85","37,26,70,43,96"
5440166212,4559281344,TRUE,5/28/2020 13:12,1577,398,1,0,22,42,2,251,"128,74,80,69,67","94,108,14,8,76"
5440166210,4559280881,FALSE,5/28/2020 13:12,1495,1782,2,7,22,36,4,241,"57,100,67,1,51","23,95,26,98,22"
5440166112,4559276705,TRUE,5/28/2020 13:12,1390,3078,4,7,22,47,6,155,"21,73,77,26,106","86,3,22,8,4"
5440165907,4559282199,TRUE,5/28/2020 13:12,1612,4327,1,0,22,50,4,181,"104,49,36,91,74","8,78,14,109,11"
5440165906,4559280216,TRUE,5/28/2020 13:12,1565,4518,3,0,22,57,9,227,"84,9,1,111,100","48,11,62,79,28"
5440165806,4559277393,TRUE,5/28/2020 13:12,1429,1901,1,7,22,31,8,236,"8,21,39,84,26","41,17,111,99,14"
5440165504,4559275133,TRUE,5/28/2020 13:12,1356,,,7,22,32,3,186,"34,38,48,16,121","41,39,104,27,29"
5440165212,4559266049,FALSE,5/28/2020 13:11,1072,5151,4,7,3,74,7,227,"67,64,86,1,126","29,39,10,56,119"
5440164806,4559263588,FALSE,5/28/2020 13:11,1046,2591,3,0,22,42,7,214,"68,53,36,98,42","14,95,37,9,21"
5440164805,4559269476,FALSE,5/28/2020 13:11,1072,,,0,3,36,2,236,"18,47,89,35,22","31,10,3,36,42"
5440164703,4559280095,TRUE,5/28/2020 13:11,1618,,,0,22,23,5,225,"5,14,38,8,36","41,66,56,104,21"
5440164518,4559281169,TRUE,5/28/2020 13:11,1619,2284,3,7,22,33,5,131,"14,90,99,80,28","16,29,114,30,12"
5440164507,4559266916,TRUE,5/28/2020 13:11,1150,2395,3,0,3,50,6,213,"47,56,114,41,86","120,26,101,22,105"
5440164400,4559262653,TRUE,5/28/2020 13:11,998,2035,1,0,3,48,4,111,"50,86,12,41,78","49,26,8,120,106"
5440164103,4559280653,FALSE,5/28/2020 13:11,1613,1954,1,7,3,42,9,227,"119,26,94,96,72","100,2,31,47,70"
5440163910,4559280091,FALSE,5/28/2020 13:11,1560,,,0,22,23,2,227,"10,32,128,33,39","104,40,50,29,5"
5440163909,4559279005,TRUE,5/28/2020 13:11,1557,3782,7,0,22,66,10,152,"9,106,75,109,36","72,121,65,99,5"
5440163706,4559263662,FALSE,5/28/2020 13:11,1043,2724,2,0,3,54,6,241,"53,113,31,11,101","94,32,3,57,8"
5440163011,4559270735,TRUE,5/28/2020 13:10,1269,3001,4,7,22,52,7,186,"28,44,26,14,98","13,2,60,84,1"
5440162917,4559274961,FALSE,5/28/2020 13:10,1449,3163,4,7,22,53,7,181,"62,37,129,41,34","107,104,64,59,81"
5440162707,4559281312,TRUE,5/28/2020 13:10,1683,3359,5,7,22,52,7,131,"30,67,94,64,42","23,28,26,93,91"
5440162509,4559276076,FALSE,5/28/2020 13:10,1465,3203,5,7,22,47,9,187,"64,41,47,49,14","56,26,20,62,6"
5440162210,4559279336,TRUE,5/28/2020 13:10,1394,,,7,22,14,3,181,"23,84,9,2,10","81,89,113,30,26"
5440162012,4559277793,TRUE,5/28/2020 13:10,1575,4055,3,7,22,67,7,156,"31,29,26,74,41","86,77,121,126,60"
5440162009,4559257972,TRUE,5/28/2020 13:10,921,3472,2,0,22,53,3,261,"105,40,107,52,77","91,86,113,6,98"
5440161917,4559278304,FALSE,5/28/2020 13:10,1642,2256,2,0,22,30,3,131,"66,13,7,59,27","56,14,36,53,109"
5440161904,4559281150,FALSE,5/28/2020 13:10,1686,2166,3,0,22,49,6,172,"63,121,22,41,32","77,73,114,87,58"
5440161903,4559262351,TRUE,5/28/2020 13:10,1000,2236,1,0,22,44,7,145,"93,98,20,103,106","37,30,59,48,44"
5440161703,4559278777,TRUE,5/28/2020 13:10,1644,4869,5,0,22,72,8,136,"33,109,19,39,120","50,21,81,42,30"
5440161517,4559276217,FALSE,5/28/2020 13:10,1512,2822,3,7,22,37,3,151,"42,46,8,110,37","28,1,93,25,75"
